Site,Block,Plot,Year,Trt,category,biomass
SGS,5,13,2016,con,BOHI,0
SGS,5,13,2017,con,BOHI,0
SGS,5,13,2012,con,BOHI,0
SGS,5,13,2013,con,BOHI,0
SGS,5,13,2014,con,BOHI,0
SGS,5,14,2016,chr,BOHI,0
SGS,5,14,2017,chr,BOHI,0
SGS,5,14,2015,chr,BOHI,0
SGS,5,14,2012,chr,BOHI,0
SGS,5,14,2013,chr,BOHI,0
SGS,5,14,2014,chr,BOHI,0
SGS,5,15,2012,int,BOHI,5.333333333
SGS,5,15,2016,int,BOHI,0
SGS,5,15,2013,int,BOHI,0
SGS,5,15,2017,int,BOHI,0
SGS,5,15,2014,int,BOHI,0
SGS,5,15,2015,int,BOHI,0
SGS,6,16,2014,con,BOHI,0
SGS,6,16,2015,con,BOHI,0
SGS,6,16,2012,con,BOHI,0
SGS,6,16,2016,con,BOHI,0
SGS,6,16,2013,con,BOHI,0
SGS,6,16,2017,con,BOHI,0
SGS,6,17,2015,int,BOHI,0
SGS,6,17,2016,int,BOHI,0
SGS,6,17,2017,int,BOHI,0
SGS,6,17,2014,int,BOHI,0
SGS,6,17,2012,int,BOHI,0
SGS,6,17,2013,int,BOHI,0
SGS,6,18,2015,chr,BOHI,0
SGS,6,18,2016,chr,BOHI,0
SGS,6,18,2017,chr,BOHI,0
SGS,6,18,2012,chr,BOHI,0
SGS,6,18,2013,chr,BOHI,0
SGS,6,18,2014,chr,BOHI,0
SGS,7,19,2017,int,BOHI,0
SGS,7,19,2012,int,BOHI,4.533333333
SGS,7,19,2015,int,BOHI,0
SGS,7,19,2013,int,BOHI,0
SGS,7,19,2016,int,BOHI,0
SGS,7,19,2014,int,BOHI,0
SGS,7,20,2014,con,BOHI,0
SGS,7,20,2013,con,BOHI,0
SGS,7,20,2017,con,BOHI,0
SGS,7,20,2016,con,BOHI,0
SGS,7,20,2015,con,BOHI,0
SGS,7,20,2012,con,BOHI,2.533333333
SGS,7,21,2015,chr,BOHI,0
SGS,7,21,2013,chr,BOHI,0
SGS,7,21,2017,chr,BOHI,0
SGS,7,21,2016,chr,BOHI,0
SGS,7,21,2014,chr,BOHI,0
SGS,7,21,2012,chr,BOHI,0.966666667
SGS,8,22,2016,int,BOHI,0
SGS,8,22,2017,int,BOHI,0
SGS,8,22,2012,int,BOHI,4.7
SGS,8,22,2015,int,BOHI,0
SGS,8,22,2013,int,BOHI,0
SGS,8,22,2014,int,BOHI,0
SGS,8,23,2016,con,BOHI,0
SGS,8,23,2017,con,BOHI,0
SGS,8,23,2012,con,BOHI,0
SGS,8,23,2013,con,BOHI,0
SGS,8,23,2015,con,BOHI,0
SGS,8,23,2014,con,BOHI,0
SGS,8,24,2016,chr,BOHI,0
SGS,8,24,2013,chr,BOHI,0
SGS,8,24,2017,chr,BOHI,0
SGS,8,24,2014,chr,BOHI,0
SGS,8,24,2012,chr,BOHI,6
SGS,8,24,2015,chr,BOHI,0
SGS,9,25,2012,chr,BOHI,0
SGS,9,25,2016,chr,BOHI,0
SGS,9,25,2015,chr,BOHI,0
SGS,9,25,2013,chr,BOHI,0
SGS,9,25,2017,chr,BOHI,0
SGS,9,25,2014,chr,BOHI,0
SGS,9,26,2016,int,BOHI,0
SGS,9,26,2014,int,BOHI,0
SGS,9,26,2017,int,BOHI,0
SGS,9,26,2015,int,BOHI,0
SGS,9,26,2012,int,BOHI,3.166666667
SGS,9,26,2013,int,BOHI,0
SGS,9,27,2016,con,BOHI,0
SGS,9,27,2017,con,BOHI,0
SGS,9,27,2015,con,BOHI,0
SGS,9,27,2012,con,BOHI,0
SGS,9,27,2013,con,BOHI,0
SGS,9,27,2014,con,BOHI,0
CHY,1,1,2012,int,BUDA,0
CHY,1,1,2016,int,BUDA,0
CHY,1,1,2015,int,BUDA,0
CHY,1,1,2017,int,BUDA,0
CHY,1,1,2013,int,BUDA,0
CHY,1,1,2014,int,BUDA,0
CHY,1,2,2013,chr,BUDA,0
CHY,1,2,2016,chr,BUDA,0
CHY,1,2,2014,chr,BUDA,0
CHY,1,2,2017,chr,BUDA,0
CHY,1,2,2015,chr,BUDA,0
CHY,1,2,2012,chr,BUDA,0
CHY,1,3,2014,con,BUDA,0
CHY,1,3,2015,con,BUDA,0
CHY,1,3,2012,con,BUDA,0
CHY,1,3,2016,con,BUDA,0
CHY,1,3,2013,con,BUDA,0
CHY,1,3,2017,con,BUDA,0
CHY,10,28,2012,int,BUDA,0
CHY,10,28,2016,int,BUDA,0
CHY,10,28,2013,int,BUDA,0
CHY,10,28,2017,int,BUDA,0
CHY,10,28,2014,int,BUDA,0
CHY,10,28,2015,int,BUDA,0
CHY,10,29,2017,con,BUDA,0
CHY,10,29,2014,con,BUDA,0
CHY,10,29,2012,con,BUDA,0
CHY,10,29,2015,con,BUDA,0
CHY,10,29,2013,con,BUDA,0
CHY,10,29,2016,con,BUDA,0
CHY,10,30,2015,chr,BUDA,0
CHY,10,30,2016,chr,BUDA,0
CHY,10,30,2012,chr,BUDA,0
CHY,10,30,2014,chr,BUDA,0
CHY,10,30,2013,chr,BUDA,0
CHY,10,30,2017,chr,BUDA,0
CHY,2,4,2015,chr,BUDA,0
CHY,2,4,2016,chr,BUDA,0
CHY,2,4,2017,chr,BUDA,0
CHY,2,4,2014,chr,BUDA,0
CHY,2,4,2012,chr,BUDA,0
CHY,2,4,2013,chr,BUDA,0
CHY,2,5,2016,con,BUDA,0
CHY,2,5,2017,con,BUDA,0
CHY,2,5,2014,con,BUDA,0
CHY,2,5,2012,con,BUDA,0
CHY,2,5,2015,con,BUDA,0
CHY,2,5,2013,con,BUDA,0
CHY,2,6,2015,int,BUDA,0
CHY,2,6,2012,int,BUDA,0
CHY,2,6,2016,int,BUDA,0
CHY,2,6,2014,int,BUDA,0
CHY,2,6,2013,int,BUDA,0
CHY,2,6,2017,int,BUDA,0
CHY,3,7,2014,int,BUDA,0
CHY,3,7,2017,int,BUDA,0
CHY,3,7,2015,int,BUDA,0
CHY,3,7,2012,int,BUDA,0
CHY,3,7,2016,int,BUDA,0
CHY,3,7,2013,int,BUDA,0
CHY,3,8,2015,con,BUDA,0
CHY,3,8,2014,con,BUDA,0
CHY,3,8,2016,con,BUDA,0
CHY,3,8,2017,con,BUDA,0
CHY,3,8,2012,con,BUDA,0
CHY,3,8,2013,con,BUDA,0
CHY,3,9,2015,chr,BUDA,0
CHY,3,9,2016,chr,BUDA,0
CHY,3,9,2014,chr,BUDA,0
CHY,3,9,2017,chr,BUDA,0
CHY,3,9,2012,chr,BUDA,0
CHY,3,9,2013,chr,BUDA,0
CHY,4,10,2017,chr,BUDA,0
CHY,4,10,2015,chr,BUDA,0
CHY,4,10,2013,chr,BUDA,0
CHY,4,10,2012,chr,BUDA,0
CHY,4,10,2016,chr,BUDA,0
CHY,4,10,2014,chr,BUDA,0
CHY,4,11,2017,int,BUDA,0
CHY,4,11,2014,int,BUDA,0
CHY,4,11,2013,int,BUDA,0
CHY,4,11,2012,int,BUDA,0
CHY,4,11,2016,int,BUDA,0
CHY,4,11,2015,int,BUDA,0
CHY,4,12,2015,con,BUDA,0
CHY,4,12,2013,con,BUDA,0
CHY,4,12,2016,con,BUDA,0
CHY,4,12,2014,con,BUDA,0
CHY,4,12,2017,con,BUDA,0
CHY,4,12,2012,con,BUDA,0
CHY,5,13,2015,int,BUDA,0
CHY,5,13,2016,int,BUDA,0
CHY,5,13,2017,int,BUDA,0
CHY,5,13,2012,int,BUDA,0
CHY,5,13,2013,int,BUDA,0
CHY,5,13,2014,int,BUDA,0
CHY,5,14,2016,con,BUDA,0
CHY,5,14,2017,con,BUDA,0
CHY,5,14,2015,con,BUDA,0
CHY,5,14,2012,con,BUDA,0
CHY,5,14,2013,con,BUDA,0
CHY,5,14,2014,con,BUDA,0
CHY,5,15,2012,chr,BUDA,0
CHY,5,15,2016,chr,BUDA,0
CHY,5,15,2013,chr,BUDA,0
CHY,5,15,2017,chr,BUDA,0
CHY,5,15,2014,chr,BUDA,0
CHY,5,15,2015,chr,BUDA,0
CHY,6,16,2014,int,BUDA,0
CHY,6,16,2015,int,BUDA,0
CHY,6,16,2012,int,BUDA,0
CHY,6,16,2016,int,BUDA,0
CHY,6,16,2013,int,BUDA,0
CHY,6,16,2017,int,BUDA,0
CHY,6,17,2015,chr,BUDA,0
CHY,6,17,2016,chr,BUDA,0
CHY,6,17,2017,chr,BUDA,0
CHY,6,17,2014,chr,BUDA,0
CHY,6,17,2012,chr,BUDA,0
CHY,6,17,2013,chr,BUDA,0
CHY,6,18,2015,con,BUDA,0
CHY,6,18,2016,con,BUDA,0
CHY,6,18,2017,con,BUDA,0
CHY,6,18,2012,con,BUDA,0
CHY,6,18,2013,con,BUDA,0
CHY,6,18,2014,con,BUDA,0
CHY,7,19,2017,int,BUDA,0
CHY,7,19,2012,int,BUDA,0
CHY,7,19,2015,int,BUDA,0
CHY,7,19,2013,int,BUDA,0
CHY,7,19,2016,int,BUDA,0
CHY,7,19,2014,int,BUDA,0
CHY,7,20,2014,chr,BUDA,0
CHY,7,20,2013,chr,BUDA,0
CHY,7,20,2017,chr,BUDA,0
CHY,7,20,2016,chr,BUDA,0
CHY,7,20,2015,chr,BUDA,0
CHY,7,20,2012,chr,BUDA,0
CHY,7,21,2015,con,BUDA,0
CHY,7,21,2013,con,BUDA,0
CHY,7,21,2017,con,BUDA,0
CHY,7,21,2016,con,BUDA,0
CHY,7,21,2014,con,BUDA,0
CHY,7,21,2012,con,BUDA,0
CHY,8,22,2016,chr,BUDA,0
CHY,8,22,2017,chr,BUDA,0
CHY,8,22,2012,chr,BUDA,0
CHY,8,22,2015,chr,BUDA,0
CHY,8,22,2013,chr,BUDA,0
CHY,8,22,2014,chr,BUDA,0
CHY,8,23,2016,con,BUDA,0
CHY,8,23,2017,con,BUDA,0
CHY,8,23,2012,con,BUDA,0
CHY,8,23,2013,con,BUDA,0
CHY,8,23,2015,con,BUDA,0
CHY,8,23,2014,con,BUDA,0
CHY,8,24,2016,int,BUDA,0
CHY,8,24,2013,int,BUDA,0
CHY,8,24,2017,int,BUDA,0
CHY,8,24,2014,int,BUDA,0
CHY,8,24,2012,int,BUDA,0
CHY,8,24,2015,int,BUDA,0
CHY,9,25,2012,chr,BUDA,0
CHY,9,25,2016,chr,BUDA,0
CHY,9,25,2015,chr,BUDA,0
CHY,9,25,2013,chr,BUDA,0
CHY,9,25,2017,chr,BUDA,0
CHY,9,25,2014,chr,BUDA,0
CHY,9,26,2016,con,BUDA,0
CHY,9,26,2014,con,BUDA,0
CHY,9,26,2017,con,BUDA,0
CHY,9,26,2015,con,BUDA,0
CHY,9,26,2012,con,BUDA,0
CHY,9,26,2013,con,BUDA,0
CHY,9,27,2016,int,BUDA,0
CHY,9,27,2017,int,BUDA,0
CHY,9,27,2015,int,BUDA,0
CHY,9,27,2012,int,BUDA,0
CHY,9,27,2013,int,BUDA,0
CHY,9,27,2014,int,BUDA,0
SGS,1,1,2012,con,BUDA,0
SGS,1,1,2016,con,BUDA,0
SGS,1,1,2015,con,BUDA,6.333333333
SGS,1,1,2017,con,BUDA,0
SGS,1,1,2013,con,BUDA,0
SGS,1,1,2014,con,BUDA,0
SGS,1,2,2013,chr,BUDA,0
SGS,1,2,2016,chr,BUDA,0
SGS,1,2,2014,chr,BUDA,0
SGS,1,2,2017,chr,BUDA,0
SGS,1,2,2015,chr,BUDA,2.633333333
SGS,1,2,2012,chr,BUDA,0
SGS,1,3,2014,int,BUDA,3.833333333
SGS,1,3,2015,int,BUDA,0
SGS,1,3,2012,int,BUDA,0.266666667
SGS,1,3,2016,int,BUDA,0
SGS,1,3,2013,int,BUDA,0
SGS,1,3,2017,int,BUDA,0
SGS,10,28,2012,int,BUDA,0
SGS,10,28,2016,int,BUDA,4.5
SGS,10,28,2013,int,BUDA,3.666667
SGS,10,28,2017,int,BUDA,0
SGS,10,28,2014,int,BUDA,0
SGS,10,28,2015,int,BUDA,0.933333333
SGS,10,29,2017,chr,BUDA,0
SGS,10,29,2014,chr,BUDA,4.733333333
SGS,10,29,2012,chr,BUDA,0
SGS,10,29,2015,chr,BUDA,1.866666667
SGS,10,29,2013,chr,BUDA,11.06667
SGS,10,29,2016,chr,BUDA,0
SGS,10,30,2015,con,BUDA,0
SGS,10,30,2016,con,BUDA,0
SGS,10,30,2012,con,BUDA,0.9
SGS,10,30,2014,con,BUDA,0
SGS,10,30,2013,con,BUDA,0
SGS,10,30,2017,con,BUDA,0
SGS,2,4,2015,con,BUDA,0
SGS,2,4,2016,con,BUDA,0.1
SGS,2,4,2017,con,BUDA,0
SGS,2,4,2014,con,BUDA,1.5
SGS,2,4,2012,con,BUDA,0
SGS,2,4,2013,con,BUDA,0
SGS,2,5,2016,int,BUDA,0
SGS,2,5,2017,int,BUDA,0
SGS,2,5,2014,int,BUDA,11.03333333
SGS,2,5,2012,int,BUDA,0.366666667
SGS,2,5,2015,int,BUDA,0.133333333
SGS,2,5,2013,int,BUDA,0
SGS,2,6,2015,chr,BUDA,0
SGS,2,6,2012,chr,BUDA,0.633333333
SGS,2,6,2016,chr,BUDA,0.8
SGS,2,6,2014,chr,BUDA,1.3
SGS,2,6,2013,chr,BUDA,0.966667
SGS,2,6,2017,chr,BUDA,0
SGS,3,7,2014,chr,BUDA,0.833333333
SGS,3,7,2017,chr,BUDA,0
SGS,3,7,2015,chr,BUDA,0
SGS,3,7,2012,chr,BUDA,1.15
SGS,3,7,2016,chr,BUDA,0
SGS,3,7,2013,chr,BUDA,0
SGS,3,8,2015,con,BUDA,0
SGS,3,8,2014,con,BUDA,4.3
SGS,3,8,2016,con,BUDA,5.033333333
SGS,3,8,2017,con,BUDA,0
SGS,3,8,2012,con,BUDA,0.433333333
SGS,3,8,2013,con,BUDA,0
SGS,3,9,2015,int,BUDA,19.36666667
SGS,3,9,2016,int,BUDA,9.133333333
SGS,3,9,2014,int,BUDA,29.16666667
SGS,3,9,2017,int,BUDA,0
SGS,3,9,2012,int,BUDA,4.766666667
SGS,3,9,2013,int,BUDA,4.633333
SGS,4,10,2017,con,BUDA,0
SGS,4,10,2015,con,BUDA,0
SGS,4,10,2013,con,BUDA,0
SGS,4,10,2012,con,BUDA,0
SGS,4,10,2016,con,BUDA,1.8
SGS,4,10,2014,con,BUDA,0
SGS,4,11,2017,int,BUDA,0
SGS,4,11,2014,int,BUDA,17.76666667
SGS,4,11,2013,int,BUDA,7.966667
SGS,4,11,2012,int,BUDA,2.166666667
SGS,4,11,2016,int,BUDA,8.466666667
SGS,4,11,2015,int,BUDA,0
SGS,4,12,2015,chr,BUDA,16.56666667
SGS,4,12,2013,chr,BUDA,25.26667
SGS,4,12,2016,chr,BUDA,0
SGS,4,12,2014,chr,BUDA,0
SGS,4,12,2017,chr,BUDA,0
SGS,4,12,2012,chr,BUDA,0.133333333
SGS,5,13,2015,con,BUDA,1.033333333
SGS,5,13,2016,con,BUDA,0
SGS,5,13,2017,con,BUDA,0
SGS,5,13,2012,con,BUDA,0
SGS,5,13,2013,con,BUDA,0
SGS,5,13,2014,con,BUDA,1.633333333
SGS,5,14,2016,chr,BUDA,0
SGS,5,14,2017,chr,BUDA,0
SGS,5,14,2015,chr,BUDA,0
SGS,5,14,2012,chr,BUDA,0
SGS,5,14,2013,chr,BUDA,1.8
SGS,5,14,2014,chr,BUDA,0
SGS,5,15,2012,int,BUDA,7.3
SGS,5,15,2016,int,BUDA,3.3
SGS,5,15,2013,int,BUDA,0
SGS,5,15,2017,int,BUDA,0
SGS,5,15,2014,int,BUDA,6.133333333
SGS,5,15,2015,int,BUDA,2.9
SGS,6,16,2014,con,BUDA,2.2
SGS,6,16,2015,con,BUDA,0.633333333
SGS,6,16,2012,con,BUDA,0
SGS,6,16,2016,con,BUDA,0
SGS,6,16,2013,con,BUDA,0
SGS,6,16,2017,con,BUDA,0
SGS,6,17,2015,int,BUDA,0
SGS,6,17,2016,int,BUDA,1.333333333
SGS,6,17,2017,int,BUDA,0
SGS,6,17,2014,int,BUDA,0
SGS,6,17,2012,int,BUDA,0
SGS,6,17,2013,int,BUDA,0
SGS,6,18,2015,chr,BUDA,1.5
SGS,6,18,2016,chr,BUDA,6.633333333
SGS,6,18,2017,chr,BUDA,0
SGS,6,18,2012,chr,BUDA,1.166666667
SGS,6,18,2013,chr,BUDA,1.133333
SGS,6,18,2014,chr,BUDA,1.733333333
SGS,7,19,2017,int,BUDA,0
SGS,7,19,2012,int,BUDA,4.2
SGS,7,19,2015,int,BUDA,2.166666667
SGS,7,19,2013,int,BUDA,0
SGS,7,19,2016,int,BUDA,0.333333333
SGS,7,19,2014,int,BUDA,11.43333333
SGS,7,20,2014,con,BUDA,0
SGS,7,20,2013,con,BUDA,2.7
SGS,7,20,2017,con,BUDA,0
SGS,7,20,2016,con,BUDA,10.66666667
SGS,7,20,2015,con,BUDA,9.1
SGS,7,20,2012,con,BUDA,0
SGS,7,21,2015,chr,BUDA,9.466666667
SGS,7,21,2013,chr,BUDA,13.23333
SGS,7,21,2017,chr,BUDA,0
SGS,7,21,2016,chr,BUDA,0.066666667
SGS,7,21,2014,chr,BUDA,4.333333333
SGS,7,21,2012,chr,BUDA,7.133333333
SGS,8,22,2016,int,BUDA,0
SGS,8,22,2017,int,BUDA,0
SGS,8,22,2012,int,BUDA,0
SGS,8,22,2015,int,BUDA,0
SGS,8,22,2013,int,BUDA,0
SGS,8,22,2014,int,BUDA,0.366666667
SGS,8,23,2016,con,BUDA,0
SGS,8,23,2017,con,BUDA,0
SGS,8,23,2012,con,BUDA,0
SGS,8,23,2013,con,BUDA,0
SGS,8,23,2015,con,BUDA,0
SGS,8,23,2014,con,BUDA,0
SGS,8,24,2016,chr,BUDA,0.866666667
SGS,8,24,2013,chr,BUDA,0
SGS,8,24,2017,chr,BUDA,0
SGS,8,24,2014,chr,BUDA,17.1
SGS,8,24,2012,chr,BUDA,6.966666667
SGS,8,24,2015,chr,BUDA,8.133333333
SGS,9,25,2012,chr,BUDA,0
SGS,9,25,2016,chr,BUDA,0
SGS,9,25,2015,chr,BUDA,0
SGS,9,25,2013,chr,BUDA,0
SGS,9,25,2017,chr,BUDA,0
SGS,9,25,2014,chr,BUDA,0
SGS,9,26,2016,int,BUDA,0
SGS,9,26,2014,int,BUDA,0
SGS,9,26,2017,int,BUDA,0
SGS,9,26,2015,int,BUDA,0
SGS,9,26,2012,int,BUDA,0
SGS,9,26,2013,int,BUDA,0
SGS,9,27,2016,con,BUDA,0
SGS,9,27,2017,con,BUDA,0
SGS,9,27,2015,con,BUDA,25.73333333
SGS,9,27,2012,con,BUDA,0
SGS,9,27,2013,con,BUDA,0
SGS,9,27,2014,con,BUDA,1.766666667
CHY,1,1,2012,int,CAREX,6.133333333
CHY,1,1,2016,int,CAREX,9.2
CHY,1,1,2015,int,CAREX,6.766666667
CHY,1,1,2017,int,CAREX,6.233333333
CHY,1,1,2013,int,CAREX,10.53333
CHY,1,1,2014,int,CAREX,16.06666667
CHY,1,2,2013,chr,CAREX,12.73333
CHY,1,2,2016,chr,CAREX,7.933333333
CHY,1,2,2014,chr,CAREX,10.46666667
CHY,1,2,2017,chr,CAREX,10.2
CHY,1,2,2015,chr,CAREX,8.533333333
CHY,1,2,2012,chr,CAREX,8.1
CHY,1,3,2014,con,CAREX,15.86666667
CHY,1,3,2015,con,CAREX,3.133333333
CHY,1,3,2012,con,CAREX,12.46666667
CHY,1,3,2016,con,CAREX,9.233333333
CHY,1,3,2013,con,CAREX,7.666667
CHY,1,3,2017,con,CAREX,2.6
CHY,10,28,2012,int,CAREX,5.566666667
CHY,10,28,2016,int,CAREX,9.8
CHY,10,28,2013,int,CAREX,33.53333
CHY,10,28,2017,int,CAREX,28.93333333
CHY,10,28,2014,int,CAREX,40.9
CHY,10,28,2015,int,CAREX,36.13333333
CHY,10,29,2017,con,CAREX,19.16666667
CHY,10,29,2014,con,CAREX,43.06666667
CHY,10,29,2012,con,CAREX,19.43333333
CHY,10,29,2015,con,CAREX,31.13333333
CHY,10,29,2013,con,CAREX,26.43333
CHY,10,29,2016,con,CAREX,16.5
CHY,10,30,2015,chr,CAREX,15.3
CHY,10,30,2016,chr,CAREX,9.6
CHY,10,30,2012,chr,CAREX,18.53333333
CHY,10,30,2014,chr,CAREX,30.9
CHY,10,30,2013,chr,CAREX,22.6
CHY,10,30,2017,chr,CAREX,8.933333333
CHY,2,4,2015,chr,CAREX,20
CHY,2,4,2016,chr,CAREX,5.866666667
CHY,2,4,2017,chr,CAREX,7.6
CHY,2,4,2014,chr,CAREX,9.833333333
CHY,2,4,2012,chr,CAREX,3.9
CHY,2,4,2013,chr,CAREX,12.73333
CHY,2,5,2016,con,CAREX,0
CHY,2,5,2017,con,CAREX,9.233333333
CHY,2,5,2014,con,CAREX,16.7
CHY,2,5,2012,con,CAREX,14.43333333
CHY,2,5,2015,con,CAREX,10.46666667
CHY,2,5,2013,con,CAREX,11.1
CHY,2,6,2015,int,CAREX,6
CHY,2,6,2012,int,CAREX,5.333333333
CHY,2,6,2016,int,CAREX,5.666666667
CHY,2,6,2014,int,CAREX,12.23333333
CHY,2,6,2013,int,CAREX,4.1
CHY,2,6,2017,int,CAREX,0.833333333
CHY,3,7,2014,int,CAREX,2.766666667
CHY,3,7,2017,int,CAREX,4.3
CHY,3,7,2015,int,CAREX,32.3
CHY,3,7,2012,int,CAREX,11.46666667
CHY,3,7,2016,int,CAREX,17.93333333
CHY,3,7,2013,int,CAREX,17.8
CHY,3,8,2015,con,CAREX,34.96666667
CHY,3,8,2014,con,CAREX,38.06666667
CHY,3,8,2016,con,CAREX,19.6
CHY,3,8,2017,con,CAREX,9.3
CHY,3,8,2012,con,CAREX,18.66666667
CHY,3,8,2013,con,CAREX,18.7
CHY,3,9,2015,chr,CAREX,27.13333333
CHY,3,9,2016,chr,CAREX,15.43333333
CHY,3,9,2014,chr,CAREX,31.63333333
CHY,3,9,2017,chr,CAREX,11.36666667
CHY,3,9,2012,chr,CAREX,17.93333333
CHY,3,9,2013,chr,CAREX,24.9
CHY,4,10,2017,chr,CAREX,7.833333333
CHY,4,10,2015,chr,CAREX,6.066666667
CHY,4,10,2013,chr,CAREX,8.133333
CHY,4,10,2012,chr,CAREX,8.933333333
CHY,4,10,2016,chr,CAREX,9.6
CHY,4,10,2014,chr,CAREX,11.8
CHY,4,11,2017,int,CAREX,2.966666667
CHY,4,11,2014,int,CAREX,19.46666667
CHY,4,11,2013,int,CAREX,3.9
CHY,4,11,2012,int,CAREX,6.533333333
CHY,4,11,2016,int,CAREX,13.93333333
CHY,4,11,2015,int,CAREX,6.233333333
CHY,4,12,2015,con,CAREX,9.733333333
CHY,4,12,2013,con,CAREX,11.46667
CHY,4,12,2016,con,CAREX,12.3
CHY,4,12,2014,con,CAREX,31.56666667
CHY,4,12,2017,con,CAREX,6.8
CHY,4,12,2012,con,CAREX,10.26666667
CHY,5,13,2015,int,CAREX,30.63333333
CHY,5,13,2016,int,CAREX,22.7
CHY,5,13,2017,int,CAREX,5.533333333
CHY,5,13,2012,int,CAREX,13.56666667
CHY,5,13,2013,int,CAREX,14.76667
CHY,5,13,2014,int,CAREX,32.23333333
CHY,5,14,2016,con,CAREX,4.766666667
CHY,5,14,2017,con,CAREX,11.46666667
CHY,5,14,2015,con,CAREX,20.5
CHY,5,14,2012,con,CAREX,5.2
CHY,5,14,2013,con,CAREX,10.4
CHY,5,14,2014,con,CAREX,17.2
CHY,5,15,2012,chr,CAREX,3.2
CHY,5,15,2016,chr,CAREX,8.033333333
CHY,5,15,2013,chr,CAREX,16.33333
CHY,5,15,2017,chr,CAREX,6.466666667
CHY,5,15,2014,chr,CAREX,8
CHY,5,15,2015,chr,CAREX,26.26666667
CHY,6,16,2014,int,CAREX,32.13333333
CHY,6,16,2015,int,CAREX,19.36666667
CHY,6,16,2012,int,CAREX,4.3
CHY,6,16,2016,int,CAREX,19.83333333
CHY,6,16,2013,int,CAREX,14.96667
CHY,6,16,2017,int,CAREX,4.7
CHY,6,17,2015,chr,CAREX,23.96666667
CHY,6,17,2016,chr,CAREX,11.9
CHY,6,17,2017,chr,CAREX,7
CHY,6,17,2014,chr,CAREX,22.86666667
CHY,6,17,2012,chr,CAREX,12.26666667
CHY,6,17,2013,chr,CAREX,16.5
CHY,6,18,2015,con,CAREX,16.03333333
CHY,6,18,2016,con,CAREX,11.93333333
CHY,6,18,2017,con,CAREX,16.1
CHY,6,18,2012,con,CAREX,7.533333333
CHY,6,18,2013,con,CAREX,28.56667
CHY,6,18,2014,con,CAREX,6.5
CHY,7,19,2017,int,CAREX,3.433333333
CHY,7,19,2012,int,CAREX,5
CHY,7,19,2015,int,CAREX,13.63333333
CHY,7,19,2013,int,CAREX,15.46667
CHY,7,19,2016,int,CAREX,7.1
CHY,7,19,2014,int,CAREX,6
CHY,7,20,2014,chr,CAREX,4.766666667
CHY,7,20,2013,chr,CAREX,13.8
CHY,7,20,2017,chr,CAREX,6.466666667
CHY,7,20,2016,chr,CAREX,9.566666667
CHY,7,20,2015,chr,CAREX,2.533333333
CHY,7,20,2012,chr,CAREX,9.3
CHY,7,21,2015,con,CAREX,17.23333333
CHY,7,21,2013,con,CAREX,10.93333
CHY,7,21,2017,con,CAREX,9
CHY,7,21,2016,con,CAREX,4.766666667
CHY,7,21,2014,con,CAREX,11.06666667
CHY,7,21,2012,con,CAREX,1.433333333
CHY,8,22,2016,chr,CAREX,9.033333333
CHY,8,22,2017,chr,CAREX,10.53333333
CHY,8,22,2012,chr,CAREX,14.1
CHY,8,22,2015,chr,CAREX,19.5
CHY,8,22,2013,chr,CAREX,21.66667
CHY,8,22,2014,chr,CAREX,5.533333333
CHY,8,23,2016,con,CAREX,5.333333333
CHY,8,23,2017,con,CAREX,5.166666667
CHY,8,23,2012,con,CAREX,6.366666667
CHY,8,23,2013,con,CAREX,9.766667
CHY,8,23,2015,con,CAREX,11.56666667
CHY,8,23,2014,con,CAREX,31.73333333
CHY,8,24,2016,int,CAREX,9.066666667
CHY,8,24,2013,int,CAREX,11
CHY,8,24,2017,int,CAREX,2.9
CHY,8,24,2014,int,CAREX,21.33333333
CHY,8,24,2012,int,CAREX,3.366666667
CHY,8,24,2015,int,CAREX,10.76666667
CHY,9,25,2012,chr,CAREX,7.2
CHY,9,25,2016,chr,CAREX,8.766666667
CHY,9,25,2015,chr,CAREX,16.06666667
CHY,9,25,2013,chr,CAREX,12.2
CHY,9,25,2017,chr,CAREX,3.9
CHY,9,25,2014,chr,CAREX,12.96666667
CHY,9,26,2016,con,CAREX,10.4
CHY,9,26,2014,con,CAREX,22.3
CHY,9,26,2017,con,CAREX,5.5
CHY,9,26,2015,con,CAREX,12.23333333
CHY,9,26,2012,con,CAREX,13.06666667
CHY,9,26,2013,con,CAREX,13.2
CHY,9,27,2016,int,CAREX,13.33333333
CHY,9,27,2017,int,CAREX,4.433333333
CHY,9,27,2015,int,CAREX,10.2
CHY,9,27,2012,int,CAREX,11.9
CHY,9,27,2013,int,CAREX,5.233333
CHY,9,27,2014,int,CAREX,20.2
SGS,1,1,2012,con,CAREX,2.033333333
SGS,1,1,2016,con,CAREX,7.666666667
SGS,1,1,2015,con,CAREX,3.1
SGS,1,1,2017,con,CAREX,5.933333333
SGS,1,1,2013,con,CAREX,9.5
SGS,1,1,2014,con,CAREX,5.8
SGS,1,2,2013,chr,CAREX,1.966667
SGS,1,2,2016,chr,CAREX,0
SGS,1,2,2014,chr,CAREX,0
SGS,1,2,2017,chr,CAREX,1.566666667
SGS,1,2,2015,chr,CAREX,1.733333333
SGS,1,2,2012,chr,CAREX,0.2
SGS,1,3,2014,int,CAREX,2.033333333
SGS,1,3,2015,int,CAREX,5.666666667
SGS,1,3,2012,int,CAREX,0
